,file,predicted 1,predicted 2,predicted 3,x,y,z
1555,"2639-O (Dennis HOoker, A.I.B.P, A.R.P.S, Out of production do not use).jpg",WALLPAPER,BUILDING ACCESSORIES,DESIGN THEORY,2.470941,6.209852,4.113556
1556,2631 H-O.jpg,GRAPHICS,SMOKING ACCESSORIES,SOUVENIRS,2.9548063,3.47546,2.6443133
1557,2632 H-O.jpg,GRAPHICS,DESIGN THEORY,SOUVENIRS,2.5478368,4.227469,1.6931216
1558,2633 H-O.jpg,GRAPHICS,SOUVENIRS,WALLPAPER,2.5901256,4.2857223,1.5662961
1559,2634 H-O.jpg,GRAPHICS,DESIGN THEORY,WALLPAPER,2.635604,4.151895,1.6001829
1560,2635 H-O.jpg,WALLPAPER,TEXTILES,GRAPHICS,2.6946306,6.859481,3.6834636
1561,2636 H-O.jpg,GRAPHICS,WALLPAPER,DESIGN THEORY,3.9230464,4.5210466,2.3037934
1562,"2640-O (Dennis Hooker, A.I.B.P, A.R.P.S, Out f production do not use).jpg",BUILDING ACCESSORIES,WALLPAPER,ORNAMENTS,2.2325313,6.1515884,4.337732
1563,"2641-O (Dennis Hooker, A.I.B.P, A.R.P.S).jpg",CARPETS,TEXTILES,WALLPAPER,2.1233664,7.853159,4.93442
1564,"2643-O (Dennis Hooker, A.I.B.P, A.R.P.S).jpg",CARPETS,TEXTILES,WALLPAPER,2.045149,7.8435245,4.949108
1565,2646-O (©CoID).jpg,CERAMICS,TABLEWARE,SOUVENIRS,2.1758213,0.8526347,9.748525
1566,2647-O (©CoID).jpg,CERAMICS,SOUVENIRS,TABLEWARE,2.0761578,1.0737115,9.642154
1567,2648-O (©CoID).jpg,CERAMICS,TABLEWARE,OTHER,3.3354518,0.014140325,9.37236
1568,"2649,2650-O (Copy neg, Return to the CoID).jpg",CERAMICS,TABLEWARE,OTHER,3.5420675,0.12705389,8.760062
1569,2641 H-O.jpg,CLOCKS,MUSICAL INSTRUMENTS,SCIENTIFIC EQUIPMENT,6.4409657,0.45695743,3.818155
1570,"2651-O (Copy neg, Return to the CoID).jpg",CERAMICS,TABLEWARE,OTHER,3.4128962,0.0028768952,9.457369
1571,"2652-O (Dennis Hooker, A.I.B.P, A.R.P.S).jpg",TABLEWARE,TRAVEL GOODS,SMOKING ACCESSORIES,5.580704,3.569556,5.7730823
1572,"2653-O (Dennis Hooker, A.I.B.P, A.R.P.S).jpg",FURNITURE,OTHER,ORNAMENTS,10.751206,7.189367,7.4790053
1573,"2654-O (©CoID, Out of production do not use).jpg",LIGHTING,SCIENTIFIC EQUIPMENT,INTERIOR DESIGN,7.196592,1.216592,8.425219
1574,"2655-O (©CoID, Out of production do not use).jpg",SCIENTIFIC EQUIPMENT,ENGINEERING,LIGHTING,7.582686,1.050718,6.5355487
1575,"2656-O (©CoID, Out of production do not use).jpg",LIGHTING,SANITARY EQUIPMENT,SCIENTIFIC EQUIPMENT,7.3834686,1.2115006,8.180915
1576,"2657-O (©CoID, Out of roduction do not use).jpg",TOOLS,TABLEWARE,DRAWING AND PAINTING EQUIPMENT AND ACCESSORIES,7.041835,0.3473734,6.9011903
1577,"2658-O (©CoID, Out of production do not use).jpg",TOYS,TOOLS,ENGINEERING,6.9985695,1.2085431,5.985362
1578,"2659-O (©CoID, Out of production do not use).jpg",GRAPHICS,DESIGN THEORY,WALLPAPER,4.0839543,4.387697,3.0775533
1579,2651 H-O.jpg,CERAMICS,TABLEWARE,SOUVENIRS,2.2954197,0.3221791,9.205741
1580,2652 H-O.jpg,CERAMICS,TABLEWARE,SOUVENIRS,2.3432724,0.61199415,9.512285
1581,"2660-O (©CoID, out of production do not use).jpg",GRAPHICS,DESIGN THEORY,WALLPAPER,4.12959,4.3903756,3.1077573
1582,2663-O (©CoID).jpg,GRAPHICS,DESIGN THEORY,WALLPAPER,3.5246696,4.0537143,2.5409615
1583,2665-O (©CoID).jpg,TABLEWARE,GRAPHICS,CERAMICS,4.15587,3.6838932,3.1196756
1584,2666-O (©CoID).jpg,GRAPHICS,SOUVENIRS,DESIGN THEORY,4.178825,3.8437324,3.0173416
1585,2667-O (©CoID).jpg,GRAPHICS,DESIGN THEORY,WALLPAPER,3.3617907,4.3849874,2.4199169
1586,2668-O (©CoID).jpg,TABLEWARE,ORNAMENTS,GRAPHICS,3.5028658,-0.36545545,7.0576305
1587,2669-O (©CoID).jpg,TABLEWARE,GRAPHICS,CERAMICS,4.1605015,3.5745273,3.2639558
1588,2662 H-O.jpg,GRAPHICS,WALLPAPER,SOUVENIRS,3.1235695,3.9392526,1.3626394
1589,2663 H-O.jpg,GRAPHICS,WALLPAPER,DESIGN THEORY,3.227111,3.8947017,1.3916262
1590,2665 H-O.jpg,GRAPHICS,WALLPAPER,DESIGN THEORY,3.0870445,3.7701056,2.8825777
1591,2670-O (©CoID).jpg,GRAPHICS,DESIGN THEORY,WALLPAPER,3.4981675,4.2027054,2.5535858
1592,2671-O (©CoID).jpg,GRAPHICS,DESIGN THEORY,SOUVENIRS,3.944465,3.7427328,2.7246354
1593,2672-O (©CoID).jpg,GRAPHICS,TABLEWARE,DESIGN THEORY,4.1063657,3.6239502,3.117799
1594,2673-O (©CoID).jpg,GRAPHICS,DESIGN THEORY,SOUVENIRS,3.8353884,3.735705,2.643405
1595,2674-O (©CoID).jpg,GRAPHICS,DESIGN THEORY,WALLPAPER,3.386987,4.150915,2.6262388
1596,2678-O (©CoID).jpg,SCIENTIFIC EQUIPMENT,ENGINEERING,INDUSTRIAL AND MANUFACTURING PROCESSES,8.461147,2.0432847,5.46021
1597,2679-O (©CoID).jpg,SCIENTIFIC EQUIPMENT,ENGINEERING,TOOLS,8.034673,1.7199992,5.7460485
1598,2680-O (©CoID).jpg,SCIENTIFIC EQUIPMENT,ENGINEERING,CLOCKS,6.673801,0.8402014,4.281958
1599,2681-O (©CoID).jpg,TOOLS,LIGHTING,OPTICAL,7.2722006,0.83452785,6.7656484
1600,2682-O (©CoID).jpg,SCIENTIFIC EQUIPMENT,OPTICAL,TOOLS,7.8305078,1.4203634,6.021264
1601,2683-O (©CoID).jpg,ENGINEERING,SCIENTIFIC EQUIPMENT,TOOLS,8.41841,1.9572325,5.6118217
1602,2684-O (©CoID).jpg,SCIENTIFIC EQUIPMENT,ENGINEERING,HEATING,8.360062,1.9144193,5.6474833
1603,2685-O (©CoID).jpg,CLOCKS,TELECOMMUNICATIONS,PHOTOGRAPHY,6.5525517,0.6835692,4.08185
1604,2686-O (©CoID).jpg,CLOCKS,SCIENTIFIC EQUIPMENT,TELECOMMUNICATIONS,6.535044,0.68335813,4.082922
1605,2687-O (©CoID).jpg,CLOCKS,SCIENTIFIC EQUIPMENT,TELECOMMUNICATIONS,6.544941,0.68023425,4.0800276
1606,2688-O (©CoID).jpg,SCIENTIFIC EQUIPMENT,CLOCKS,TELECOMMUNICATIONS,6.5598297,0.7055493,4.1087003
1607,2689-O (©CoID).jpg,TOOLS,TOYS,ENGINEERING,7.417555,0.90010345,7.389142
1608,"2690-O (©CoID, Out of production do not use).jpg",LIGHTING,ENGINEERING,DOMESTIC APPLIANCES,7.4676046,1.0133429,7.747305
1609,2691-O (©CoID).jpg,LIGHTING,TABLEWARE,ORNAMENTS,7.361495,1.006068,7.8024035
1610,2692-O (©CoID).jpg,LIGHTING,TABLEWARE,ORNAMENTS,7.313247,1.0135893,7.9556527
1611,2691 H-O.jpg,TOYS,SOUVENIRS,SMOKING ACCESSORIES,6.5929646,4.1538754,4.4068522
1612,2692 H-O.jpg,TOYS,SMOKING ACCESSORIES,MATERIALS,6.6129866,4.02166,4.4633403
1613,27 H-O.jpg,INTERIOR DESIGN,GRAPHICS,FURNITURE,11.0208845,7.9923844,3.501939
1614,"2703-O (Dennis Hooker, A.I.B.P, A.R.P.S).jpg",GRAPHICS,SOUVENIRS,TABLEWARE,4.001729,3.5837078,3.2839663
1615,2705-O (©CoID).jpg,GRAPHICS,DESIGN THEORY,SMOKING ACCESSORIES,4.199622,3.8729196,3.2307584
1616,"2707-O (Dennis Hooker A.I.B.P, A.R.P.S, Out of production do not use).jpg",TABLEWARE,ORNAMENTS,OPTICAL,4.304437,0.452185,8.034966
1617,"2708-O (Dennis Hooker, A.I.B.P, A.R.P.S, Out of production do not use).jpg",TABLEWARE,JEWELLERY,ORNAMENTS,4.322966,0.45776343,8.019682
1618,"2709,2710-O (Copy neg, Return to the CoID).jpg",TABLEWARE,ORNAMENTS,CERAMICS,3.0666661,-0.4978505,7.2272468
1619,2701 H-O.jpg,TEXTILES,WALLPAPER,MATERIALS,2.5303228,8.156388,3.964061
1620,2702 H-O.jpg,WALLPAPER,TEXTILES,GRAPHICS,2.572308,6.732806,3.735119
1621,2703 H-O.jpg,TEXTILES,WALLPAPER,GRAPHICS,2.4704041,8.277595,3.9086728
1622,2704 H-O.jpg,WALLPAPER,TEXTILES,INTERIOR DESIGN,2.4568295,7.0916414,3.813544
1623,2705 H-O.jpg,WALLPAPER,TEXTILES,GRAPHICS,2.5146928,6.902606,3.7489698
1624,2706 H-O.jpg,TEXTILES,WALLPAPER,GRAPHICS,2.4278224,8.30927,3.964163
1625,"2711,2712-O (Copy neg, Return to the CoID).jpg",TRANSPORT,GRAPHICS,INDUSTRIAL AND MANUFACTURING PROCESSES,9.203043,2.7082736,3.912776
1626,"2713-O (Copy neg, Return to the CoID).jpg",INTERIOR DESIGN,FURNITURE,HEATING,10.299874,7.64132,3.662909
1627,"2714-O (Dennis Hooker, A.I.B.P, A.R.P.S).jpg",CERAMICS,TABLEWARE,SOUVENIRS,2.5183547,0.7557148,9.575183
1628,2715-O (©CoID).jpg,CERAMICS,TABLEWARE,SOUVENIRS,2.9168024,0.65861976,9.257156
1629,2719-O (©CoID).jpg,PORTRAITS,GRAPHICS,TOYS,6.9885607,4.8831663,4.0231423
1630,27113-O.jpg,LIGHTING,TABLEWARE,OPTICAL,7.028923,1.1502485,8.085381
1631,27114-O ('out of production do not use').jpg,PHOTOGRAPHY,TELECOMMUNICATIONS,TABLEWARE,7.2052264,1.5096335,5.127758
1632,27115-O.jpg,SCIENTIFIC EQUIPMENT,ENGINEERING,DOMESTIC APPLIANCES,7.965095,1.6724626,5.697651
1633,27116-O.jpg,WALLPAPER,TEXTILES,GRAPHICS,2.519626,7.4291706,3.783685
1634,27118-O.jpg,WALLPAPER,TEXTILES,GRAPHICS,2.4396398,7.094902,3.8391714
1635,2712-O.jpg,FURNITURE,INTERIOR DESIGN,JEWELLERY,12.107977,7.5924067,8.228122
1636,27123-O.jpg,CERAMICS,TABLEWARE,SOUVENIRS,2.260765,0.33918804,9.250922
1637,2715-O.jpg,GRAPHICS,INDUSTRIAL AND MANUFACTURING PROCESSES,SOUVENIRS,7.2880974,4.356775,4.469133
1638,2717-O.jpg,INTERIOR DESIGN,FURNITURE,OTHER,10.59393,7.8728113,4.6186204
1639,2721-O (©CoID).jpg,ENGINEERING,PHOTOGRAPHY,SCIENTIFIC EQUIPMENT,7.882995,1.6662468,5.4353447
1640,2722-O (©CoID).jpg,ENGINEERING,TOOLS,SCIENTIFIC EQUIPMENT,8.122851,1.6368641,5.5434227
1641,2723-O (©CoID).jpg,ENGINEERING,SCIENTIFIC EQUIPMENT,TOOLS,8.269637,1.7986791,5.4235573
1642,2724-O (©CoID).jpg,ENGINEERING,SCIENTIFIC EQUIPMENT,TOYS,8.081661,1.5207617,5.638671
1643,2725-O (©CoID).jpg,HEATING,ENGINEERING,DOMESTIC APPLIANCES,7.5328608,1.6981175,5.829677
1644,2726-O (©CoID).jpg,TOOLS,DOMESTIC APPLIANCES,ENGINEERING,7.765995,1.6461647,5.808788
1645,"2728-O (Dennis Hooker, A.I.B.P, A.R.P.S).jpg",TABLEWARE,CERAMICS,HEATING,3.6240952,-0.18675412,8.155899
1646,"2730-O (©CoID, Out of production do not use).jpg",PHOTOGRAPHY,TELECOMMUNICATIONS,TABLEWARE,7.1735005,1.4998037,5.106291
1647,"2731-O (©CoID, Out of production do not use).jpg",PHOTOGRAPHY,DOMESTIC APPLIANCES,OPTICAL,7.20874,1.5149128,5.1341324
1648,2732-O (©CoID).jpg,PHOTOGRAPHY,DOMESTIC APPLIANCES,TABLEWARE,7.1625695,1.519305,5.1728034
1649,2733-O (©CoID).jpg,DOMESTIC APPLIANCES,HEATING,TELECOMMUNICATIONS,7.0958667,1.7232232,5.924777
1650,2734-O (©CoID).jpg,PHOTOGRAPHY,OPTICAL,TELECOMMUNICATIONS,7.1768517,1.5195514,5.1687126
1651,2735-O (©CoID).jpg,PHOTOGRAPHY,TELECOMMUNICATIONS,JEWELLERY,7.1787124,1.5154699,5.118267
1652,2736-O (©CoID).jpg,PHOTOGRAPHY,OPTICAL,GRAPHICS,7.20691,1.4870607,5.128868
1653,"2737-O (Dennis Hooker, A.I.B.P, A.R.P.S).jpg",INTERIOR DESIGN,FURNITURE,GRAPHICS,10.722949,7.7160287,4.9028463
1654,"2738-O (Dennis Hooker, A.I.B.P, A.R.P.S).jpg",INTERIOR DESIGN,FURNITURE,HEATING,10.461234,8.119925,4.7545033
1655,2739-O (©CoID).jpg,TOYS,ENGINEERING,DOMESTIC APPLIANCES,7.4485574,1.7640202,5.417819
1656,2731 H-O.jpg,GRAPHICS,SMOKING ACCESSORIES,SOUVENIRS,3.0885851,3.2700498,3.0569296
1657,"2740-O (Dennis Hooker, A.I.B.P, A.R.P.S).jpg",TABLEWARE,CERAMICS,OPTICAL,5.925103,-1.0011903,8.260956
1658,"2741-O (Dennis Hooker, A.I.B.P, A.R.P.S).jpg",TABLEWARE,CERAMICS,SOUVENIRS,6.5099893,-1.0550385,7.9026046
1659,"2743-O (Dennis Hooker, A.I.B.P, A.R.P.S).jpg",CERAMICS,TABLEWARE,SOUVENIRS,3.0428836,0.57665557,9.13016
1660,"2746, 2747-O (Copy neg, Please return to the CoID).jpg",CERAMICS,TABLEWARE,OTHER,3.1981847,0.14828,9.231293
1661,"2748, 2749-O (Copy neg, Return to the CoID).jpg",CERAMICS,TABLEWARE,OTHER,3.6920445,-0.040513944,9.033811
1662,"2750, 2751-O (Copy neg, Return to the CoID).jpg",OTHER,FURNITURE,TABLEWARE,10.431026,7.4442005,5.62716
1663,"2753, 2754-O (Copy neg, Return to the CoID).jpg",TABLEWARE,CERAMICS,OTHER,4.0828424,-0.23979397,8.475651
1664,"2755, 2756-O (Copy neg, Return to the CoID).jpg",TABLEWARE,OTHER,CERAMICS,5.6225348,-0.8267634,8.291735
1665,"2757, 2758-O (Copy neg, Return to the CoID).jpg",GRAPHICS,DESIGN THEORY,INTERIOR DESIGN,4.468253,4.3949447,3.4093902
1666,"2759, 2760-O (Copy neg, Return to the CoID).jpg",HEATING,DOMESTIC APPLIANCES,TELECOMMUNICATIONS,6.8031883,2.530498,6.201229
1667,"2761-O (Copy neg, Return to the CoID).jpg",DESIGN THEORY,OTHER,DOMESTIC APPLIANCES,6.3211064,1.9114047,5.3185
1668,"2762, 2963-O (Copy neg, Return to the CoID).jpg",INTERIOR DESIGN,FURNITURE,OTHER,10.433274,7.6589575,4.472387
1669,"2764, 2765-O (Copy neg, Return to the CoID).jpg",FURNITURE,INTERIOR DESIGN,HEATING,11.07474,7.7371616,6.408741
1670,"2766, 2767-O (Copy neg, Return to the CoID).jpg",FURNITURE,INTERIOR DESIGN,OTHER,10.504969,7.623475,5.409132
1671,"2768, 2769-O (Copy neg, Return to the CoID).jpg",FURNITURE,INTERIOR DESIGN,HEATING,10.874084,7.5775323,6.3742657
1672,2770-O (©CoID).jpg,GRAPHICS,DESIGN THEORY,WALLPAPER,3.9919922,4.037214,3.2784846
1673,"2771, 2772-O (Copy neg, Return to the CoID).jpg",SCIENTIFIC EQUIPMENT,DOMESTIC APPLIANCES,ENGINEERING,7.567851,2.161986,5.848644
1674,2774-O (©CoID).jpg,TEXTILES,WALLPAPER,GRAPHICS,2.4966059,8.756715,4.044285
1675,2775-O (©CoID).jpg,ORNAMENTS,TABLEWARE,CERAMICS,2.9200544,-0.584162,7.008
1676,2776-O (©CoID).jpg,TABLEWARE,CERAMICS,ORNAMENTS,3.5313046,-0.18220526,7.368232
1677,"2777-O (©CoID, Out of production do not use).jpg",INTERIOR DESIGN,GRAPHICS,DESIGN THEORY,9.366722,7.5546694,3.5672424
1678,"2778-O (©CoID, Out of production do not use).jpg",INTERIOR DESIGN,GRAPHICS,DESIGN THEORY,9.9261875,7.500227,3.8842993
1679,"2779-O (©CoID, Out of production do not use).jpg",FURNITURE,INTERIOR DESIGN,DESIGN THEORY,11.643237,7.0492105,6.6619797
1680,277100-O.jpg,GRAPHICS,WALLPAPER,DESIGN THEORY,3.1993897,4.2102313,2.3104188
1681,277102-O.jpg,GRAPHICS,DESIGN THEORY,SOUVENIRS,3.2777452,3.5590134,2.8786407
1682,277103-O.jpg,GRAPHICS,WALLPAPER,SOUVENIRS,3.3286564,4.0964317,2.4736557
1683,277110-O.jpg,TEXTILES,WALLPAPER,CARPETS,2.186808,9.00065,4.539696
1684,277115-O.jpg,TEXTILES,WALLPAPER,CARPETS,2.1495545,8.675317,4.4081087
1685,277117-O.jpg,TEXTILES,WALLPAPER,CARPETS,2.1355712,8.859735,4.5323563
1686,277118-O.jpg,TEXTILES,WALLPAPER,CARPETS,2.204942,9.000842,4.5573134
1687,277119-O.jpg,TEXTILES,CARPETS,WALLPAPER,2.1825159,8.899235,4.5742793
1688,277120-O.jpg,TEXTILES,CARPETS,WALLPAPER,2.224041,8.687786,4.500866
1689,277121-O.jpg,TEXTILES,WALLPAPER,CARPETS,2.234571,8.428633,4.386852
1690,277123-O.jpg,TEXTILES,CARPETS,WALLPAPER,2.1850655,8.560267,4.4685817
1691,277124-O.jpg,TABLEWARE,CERAMICS,ORNAMENTS,3.3086627,-0.20821272,7.716159
1692,277126-O.jpg,SOUVENIRS,GRAPHICS,CERAMICS,3.135388,2.4316747,5.686502
1693,277127-O.jpg,ORNAMENTS,TABLEWARE,CERAMICS,3.117067,-0.49153918,7.1777196
1694,277128-O.jpg,TABLEWARE,ORNAMENTS,CERAMICS,3.9332058,-0.411226,7.346526
1695,277129-O.jpg,SOUVENIRS,ORNAMENTS,GRAPHICS,3.064884,2.3491373,5.7475085
1696,277130-O.jpg,TABLEWARE,CERAMICS,ORNAMENTS,3.483818,-0.29788643,7.397005
1697,277131-O.jpg,ORNAMENTS,SOUVENIRS,CERAMICS,3.0523176,0.0650985,7.5592575
1698,277132-O.jpg,GRAPHICS,WALLPAPER,DESIGN THEORY,3.332179,4.1323233,2.4012191
1699,277133-O.jpg,GRAPHICS,SMOKING ACCESSORIES,SOUVENIRS,3.0419958,3.3680315,2.6724591
1700,277134-O.jpg,WALLPAPER,TEXTILES,BUILDING ACCESSORIES,2.3324459,6.7121353,3.862065
1701,277135-O.jpg,GRAPHICS,WALLPAPER,DESIGN THEORY,3.2331026,3.8148422,3.117968
1702,277137-O.jpg,WALLPAPER,GRAPHICS,TEXTILES,2.3344178,6.6410003,3.874056
1703,277138-O.jpg,DESIGN THEORY,WALLPAPER,OTHER,3.949222,4.880719,3.3055012
1704,277139-O.jpg,CERAMICS,TABLEWARE,HEATING,2.2528224,0.52250683,9.482639
1705,277140-O.jpg,CERAMICS,TABLEWARE,HEATING,2.3252184,0.43139684,9.39411
1706,277141-O.jpg,CERAMICS,TABLEWARE,SOUVENIRS,3.0721438,0.31667677,9.04181
1707,277142-O.jpg,CERAMICS,TABLEWARE,SOUVENIRS,2.6351738,0.41104195,9.257787
1708,277143-O.jpg,CERAMICS,SOUVENIRS,WALLPAPER,2.2961116,1.0774188,9.124941
1709,277144-O.jpg,CERAMICS,SOUVENIRS,TABLEWARE,2.5955915,0.9926478,8.935347
1710,277145-O.jpg,CERAMICS,TABLEWARE,SOUVENIRS,2.6715705,0.45252782,8.842355
1711,277146-O.jpg,CERAMICS,TABLEWARE,SOUVENIRS,2.373923,0.35893434,9.176497
1712,277148-O.jpg,TABLEWARE,CERAMICS,ORNAMENTS,3.7668855,0.53488314,8.152217
1713,277149-O.jpg,CERAMICS,TABLEWARE,SOUVENIRS,2.6603436,0.4735721,9.055032
1714,277150-O.jpg,CERAMICS,TABLEWARE,SOUVENIRS,2.5247216,0.5210877,8.881499
1715,277151-O.jpg,CERAMICS,TABLEWARE,OTHER,2.8860862,0.39924487,9.2116785
1716,277152-O.jpg,CERAMICS,TABLEWARE,OTHER,3.3626726,0.06885666,9.25876
1717,277153-O.jpg,CERAMICS,TABLEWARE,SOUVENIRS,2.9048386,0.3268623,9.130514
1718,277154-O.jpg,CERAMICS,SOUVENIRS,WALLPAPER,2.2683191,1.1001741,9.145712
1719,277155-O (2 copies).jpg,TABLEWARE,CERAMICS,ORNAMENTS,4.1099453,-0.23725122,8.0673685
1720,277156-O.jpg,TABLEWARE,CERAMICS,DOMESTIC APPLIANCES,4.5186596,-0.30142108,7.9379773
1721,277157-O.jpg,TABLEWARE,OPTICAL,ORNAMENTS,4.2959976,0.3830574,7.955718
1722,277158-O.jpg,TABLEWARE,CERAMICS,OTHER,5.0058813,-0.5096545,8.347687
1723,277160-O.jpg,CERAMICS,SOUVENIRS,TABLEWARE,2.7003589,0.4626158,9.095263
1724,277161-O.jpg,TABLEWARE,CERAMICS,ORNAMENTS,4.1082945,-0.22165446,8.051443
1725,277162-O.jpg,TABLEWARE,CERAMICS,SOUVENIRS,4.006358,-0.2539593,8.133083
1726,277163-O.jpg,FURNITURE,INTERIOR DESIGN,ORNAMENTS,11.424375,8.171958,6.916562
1727,277164-O.jpg,LIGHTING,SOUVENIRS,TABLEWARE,6.90161,1.2200505,8.3791
1728,277165-O.jpg,LIGHTING,ORNAMENTS,JEWELLERY,7.140149,1.1867019,8.368467
1729,277169-O.jpg,LIGHTING,SCIENTIFIC EQUIPMENT,OTHER,7.2380366,1.2509582,8.466922
1730,277170-O.jpg,TEXTILES,WALLPAPER,CARPETS,2.194651,8.818745,4.461777
1731,277171-O.jpg,CARPETS,TEXTILES,WALLPAPER,2.1552155,7.836296,4.9220757
1732,277172-O.jpg,TEXTILES,WALLPAPER,CARPETS,2.3436542,8.83928,4.4681225
1733,277173-O.jpg,TEXTILES,WALLPAPER,CARPETS,2.3446305,8.96486,4.5084357
1734,277174-O.jpg,TEXTILES,WALLPAPER,CARPETS,2.4390342,8.98592,4.3897676
1735,277175-O.jpg,WALLPAPER,TEXTILES,GRAPHICS,2.6370368,6.638632,3.735743
1736,277176-O.jpg,WALLPAPER,TEXTILES,CERAMICS,2.3302097,6.847435,3.9047868
1737,277178-O.jpg,TEXTILES,WALLPAPER,CARPETS,2.3742776,8.479229,4.32351
1738,277179-O.jpg,TEXTILES,CARPETS,WALLPAPER,2.5035324,8.514098,4.271706
1739,277181-O.jpg,WALLPAPER,TEXTILES,CARPETS,2.3556037,7.072372,3.8662999
1740,277183-O.jpg,TEXTILES,WALLPAPER,CARPETS,2.2948143,8.1979065,4.251388
1741,277184-O.jpg,WALLPAPER,TEXTILES,CARPETS,2.3347056,7.3818874,3.916854
1742,277192-O.jpg,ORNAMENTS,TABLEWARE,CERAMICS,2.9930606,-0.33404222,7.3116784
1743,277195-O.jpg,TEXTILES,WALLPAPER,CARPETS,2.18215,8.947083,4.548205
1744,277196-O.jpg,TEXTILES,WALLPAPER,CARPETS,2.2661457,8.960747,4.5146365
1745,277197-O.jpg,TEXTILES,WALLPAPER,CARPETS,2.1982994,8.961267,4.5237536
1746,277198-O.jpg,TEXTILES,WALLPAPER,CARPETS,2.137681,8.778166,4.4175076
1747,277200-O.jpg,TEXTILES,WALLPAPER,CARPETS,2.1940765,8.914487,4.5291724
1748,277201-O.jpg,TEXTILES,WALLPAPER,CARPETS,2.252858,8.938799,4.4471517
1749,277202-O.jpg,TEXTILES,WALLPAPER,CARPETS,2.3452773,8.852103,4.373279
1750,277204-O.jpg,CERAMICS,TABLEWARE,HEATING,2.371987,0.5864311,9.418224
1751,277206-O.jpg,GRAPHICS,DESIGN THEORY,WALLPAPER,3.776666,4.1426406,3.1023242
1752,277207-O.jpg,TOYS,DOMESTIC APPLIANCES,LIGHTING,6.994673,1.4514502,6.833745
1753,277208-O.jpg,LIGHTING,SCIENTIFIC EQUIPMENT,SANITARY EQUIPMENT,7.3346553,1.2432408,8.142122
1754,277211-O.jpg,TABLEWARE,CERAMICS,INTERIOR DESIGN,3.9586124,-0.12083738,8.708612
1755,277214-O.jpg,TABLEWARE,CERAMICS,OTHER,3.8196964,-0.18045098,8.888792
1756,277216-O (film negative).jpg,CERAMICS,TABLEWARE,HEATING,2.2458694,0.56603694,9.496012
1757,277216-O.jpg,CERAMICS,TABLEWARE,HEATING,2.2725272,0.5442966,9.494548
1758,277217-O.jpg,CERAMICS,TABLEWARE,SOUVENIRS,2.3493369,0.47606128,9.368572
1759,277224-O (copy neg).jpg,INTERIOR DESIGN,FURNITURE,HEATING,10.764579,7.949779,5.0686874
1760,277232-O.jpg,GRAPHICS,MUSICAL INSTRUMENTS,OTHER,6.4201508,2.1873925,5.0471044
1761,277235-O.jpg,CERAMICS,TABLEWARE,SOUVENIRS,2.2362604,0.28186777,9.20676
1762,277236-O.jpg,CERAMICS,SOUVENIRS,TABLEWARE,2.5327203,0.6283118,8.730968
1763,277237-O.jpg,ARCHITECTURE,TRANSPORT,INDUSTRIAL AND MANUFACTURING PROCESSES,8.683621,4.3448963,3.6911745
1764,277238-O.jpg,INTERIOR DESIGN,TRANSPORT,HEATING,9.861483,7.498349,3.3536217
1765,277239-O.jpg,INTERIOR DESIGN,INDUSTRIAL AND MANUFACTURING PROCESSES,HEATING,8.781863,2.3343406,5.4074626
1766,277240-O.jpg,HEATING,ARCHITECTURE,OTHER,8.59369,4.4782896,3.577666
1767,277242-O.jpg,MUSICAL INSTRUMENTS,DESIGN THEORY,HEATING,6.513766,2.12509,5.0830007
1768,277243-O.jpg,FURNITURE,MUSICAL INSTRUMENTS,HEATING,11.800966,6.7092676,6.415776
1769,277250-O.jpg,FURNITURE,INTERIOR DESIGN,HEATING,11.705279,7.2058635,5.9412107
1770,277252-O.jpg,TEXTILES,WALLPAPER,CARPETS,2.244899,7.948416,4.0084615
1771,277253-O.jpg,TEXTILES,WALLPAPER,GRAPHICS,2.282415,8.266006,4.012461
1772,277254-O.jpg,TEXTILES,WALLPAPER,CARPETS,2.1602051,8.95475,4.4967155
1773,277255-O.jpg,TEXTILES,WALLPAPER,CARPETS,2.2936087,8.177747,4.083783
1774,277257-O.jpg,TEXTILES,WALLPAPER,CARPETS,2.3308208,8.917604,4.26987
1775,277258-O.jpg,TEXTILES,WALLPAPER,CARPETS,2.432885,8.939956,4.447672
1776,277259-O.jpg,TEXTILES,WALLPAPER,CARPETS,2.1780334,8.800504,4.500661
1777,277260-O.jpg,TEXTILES,WALLPAPER,GRAPHICS,2.4233663,8.889937,4.115831
1778,277261-O.jpg,TEXTILES,WALLPAPER,CARPETS,2.2172573,8.384124,4.1918936
1779,277262-O.jpg,TEXTILES,WALLPAPER,GRAPHICS,2.5283754,8.358181,3.8619313
1780,277264-O (copy neg).jpg,GRAPHICS,INTERIOR DESIGN,DESIGN THEORY,8.404451,4.704785,3.540206
1781,277264-O.jpg,ARCHITECTURE,TRANSPORT,INTERIOR DESIGN,8.694362,4.294991,3.6262035
1782,277265-O.jpg,INTERIOR DESIGN,FURNITURE,DESIGN THEORY,10.064493,7.618797,4.569527
1783,277267-O (out of production do not use).jpg,ARCHITECTURE,INTERIOR DESIGN,GRAPHICS,8.567852,4.6575103,3.4472108
1784,277268-O.jpg,INTERIOR DESIGN,ARCHITECTURE,TRANSPORT,8.57731,4.795139,3.4696977
1785,277270-O.jpg,INTERIOR DESIGN,ARCHITECTURE,TRANSPORT,8.682583,4.450687,3.5189168
