,file,predicted1,predicted2,predicted3,x,y,z
1170,216-to-3-H-O.jpg,FURNITURE,ORNAMENTS,INTERIOR DESIGN,12.351614,7.7304096,7.63192
1171,216-to-4-H-O.jpg,FURNITURE,INTERIOR DESIGN,HEATING,11.024966,8.22246,5.556851
1172,2161-O---copyright-CoID-.jpg,INTERIOR DESIGN,FURNITURE,CARPETS,11.540266,8.102194,3.9718394
1173,2162-O---copyright-CoID-.jpg,INTERIOR DESIGN,FURNITURE,CARPETS,11.769141,8.07511,4.4466376
1174,2163-O---copyright-CoID-.jpg,TABLEWARE,CERAMICS,LIGHTING,4.6865177,-0.4700316,8.858023
1175,2164-O---copyright-CoID-.jpg,INTERIOR DESIGN,OTHER,TRANSPORT,11.227867,7.870886,3.2505019
1176,2165-O---copyright-CoID-.jpg,INTERIOR DESIGN,HEATING,SANITARY EQUIPMENT,11.319398,8.016821,3.3658679
1177,2166-O---copyright-CoID-.jpg,INTERIOR DESIGN,TABLEWARE,FURNITURE,11.349559,8.205738,3.615782
1178,2167-O---copyright-CoID-.jpg,DOMESTIC APPLIANCES,TABLEWARE,OTHER,7.6455894,1.1033064,7.1526537
1179,2169-O---copyright-CoID-.jpg,TEXTILES,WALLPAPER,CARPETS,2.7142649,8.171804,3.84708
1180,217-H-O.jpg,FURNITURE,TEXTILES,CARPETS,11.077895,8.025881,7.506762
1181,217-to-1-H-O.jpg,GRAPHICS,DESIGN THEORY,WALLPAPER,4.5585685,4.106512,2.8370883
1182,2170-O--Dennis-Hooker-A.I.B.P.--A.R.P.S.-.jpg,GRAPHICS,CARPETS,TEXTILES,2.5621126,7.5570745,4.632395
1183,2172-O--Dennis-Hooker-A.I.B.P.--A.R.P.S.-.jpg,INTERIOR DESIGN,FURNITURE,OFFICE EQUIPMENT,11.7528925,7.9419737,4.4526916
1184,2174-O--Dennis-Hooker-A.I.B.P.--A.R.P.S.-.jpg,FURNITURE,OTHER,ORNAMENTS,12.690236,7.1718307,5.9348564
1185,2176-O--Dennis-Hooker-A.I.B.P.--A.I.B.P.-.jpg,FURNITURE,INTERIOR DESIGN,OFFICE EQUIPMENT,11.772444,8.478485,7.367227
1186,2177-O--Dennis-Hooker-A.I.B.P.-A.R.P.S.-.jpg,FURNITURE,INTERIOR DESIGN,MUSICAL INSTRUMENTS,12.353141,7.2858753,6.087244
1187,2178-O--Dennis-Hooker-A.I.B.P.--A.R.P.S.-.jpg,FURNITURE,OFFICE EQUIPMENT,ARCHITECTURE,12.616702,7.4482946,7.389427
